nodenumber     x-coordinate     y-coordinate     z-coordinate velocity-magnitude       z-velocity       y-velocity       x-velocity         pressure     z-coordinate     y-coordinate     x-coordinate 
     24292  2.216599882E-01  3.037922978E-01 -1.656267196E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  2.246804660E+03 -1.656267196E-01  3.037922978E-01  2.216599882E-01 
     24293  2.234605551E-01  3.077035844E-01 -1.656264365E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  2.252341172E+03 -1.656264365E-01  3.077035844E-01  2.234605551E-01 
     24294  2.242453992E-01  3.058244586E-01 -1.656237692E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  2.248913920E+03 -1.656237692E-01  3.058244586E-01  2.242453992E-01 
     24295  2.232213765E-01  3.078143895E-01 -1.656235904E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  2.251902345E+03 -1.656235904E-01  3.078143895E-01  2.232213765E-01 
     24296  2.228643000E-01  3.077595532E-01 -1.656224579E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  2.250914210E+03 -1.656224579E-01  3.077595532E-01  2.228643000E-01 
     24297  2.208609879E-01  3.061558902E-01 -1.656194776E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  2.246908575E+03 -1.656194776E-01  3.061558902E-01  2.208609879E-01 
     24298  2.233594209E-01  3.077652454E-01 -1.656187475E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  2.252204351E+03 -1.656187475E-01  3.077652454E-01  2.233594209E-01 
     24299  2.207482159E-01  3.052850962E-01 -1.656185985E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  2.246430476E+03 -1.656185985E-01  3.052850962E-01  2.207482159E-01 
     24300  2.218759656E-01  3.037387133E-01 -1.656124145E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  2.246812006E+03 -1.656124145E-01  3.037387133E-01  2.218759656E-01 
     24301  2.212219834E-01  3.069939613E-01 -1.656121165E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  2.247276623E+03 -1.656121165E-01  3.069939613E-01  2.212219834E-01 
     24302  2.242817134E-01  3.060979843E-01 -1.656103730E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  2.249178205E+03 -1.656103730E-01  3.060979843E-01  2.242817134E-01 
     24303  2.225943953E-01  3.077158034E-01 -1.655954570E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  2.250094370E+03 -1.655954570E-01  3.077158034E-01  2.225943953E-01 
     24304  2.236146927E-01  3.046035171E-01 -1.655947715E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  2.247589697E+03 -1.655947715E-01  3.046035171E-01  2.236146927E-01 
     24305  2.207571864E-01  3.055247664E-01 -1.655942649E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  2.246517163E+03 -1.655942649E-01  3.055247664E-01  2.207571864E-01 
     24306  2.208536118E-01  3.049182296E-01 -1.655915529E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  2.246361552E+03 -1.655915529E-01  3.049182296E-01  2.208536118E-01 
     24307  2.210929245E-01  3.043870628E-01 -1.655871272E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  2.246371969E+03 -1.655871272E-01  3.043870628E-01  2.210929245E-01 
     24308  2.242838740E-01  3.059456646E-01 -1.655868739E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  2.249053559E+03 -1.655868739E-01  3.059456646E-01  2.242838740E-01 
     24309  2.233226448E-01  3.043009937E-01 -1.655816436E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  2.247371136E+03 -1.655816436E-01  3.043009937E-01  2.233226448E-01 
     24310  2.219347507E-01  3.075053394E-01 -1.655718535E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  2.248085611E+03 -1.655718535E-01  3.075053394E-01  2.219347507E-01 
     24311  2.223820090E-01  3.076476157E-01 -1.655693799E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  2.249342243E+03 -1.655693799E-01  3.076476157E-01  2.223820090E-01 
     24312  2.217553556E-01  3.037675619E-01 -1.655595005E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  2.246847861E+03 -1.655595005E-01  3.037675619E-01  2.217553556E-01 
     24313  2.221988142E-01  3.075984120E-01 -1.655572653E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  2.248722750E+03 -1.655572653E-01  3.075984120E-01  2.221988142E-01 
     24314  2.241959423E-01  3.068357706E-01 -1.655571014E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  2.249688996E+03 -1.655571014E-01  3.068357706E-01  2.241959423E-01 
     24315  2.210439295E-01  3.066823781E-01 -1.655560881E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  2.247197467E+03 -1.655560881E-01  3.066823781E-01  2.210439295E-01 
     24316  2.242421359E-01  3.066779971E-01 -1.655543298E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  2.249421117E+03 -1.655543298E-01  3.066779971E-01  2.242421359E-01 
     24317  2.221287042E-01  3.037679195E-01 -1.655540168E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  2.246882904E+03 -1.655540168E-01  3.037679195E-01  2.221287042E-01 
     24318  2.211234868E-01  3.068505824E-01 -1.655510813E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  2.247249200E+03 -1.655510813E-01  3.068505824E-01  2.211234868E-01 
     24319  2.209616154E-01  3.063870072E-01 -1.655498296E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  2.247092428E+03 -1.655498296E-01  3.063870072E-01  2.209616154E-01 
     24320  2.239777148E-01  3.073080480E-01 -1.655493230E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  2.251839195E+03 -1.655493230E-01  3.073080480E-01  2.239777148E-01 
     24321  2.214127332E-01  3.040343523E-01 -1.655477136E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  2.246721744E+03 -1.655477136E-01  3.040343523E-01  2.214127332E-01 
     24322  2.229848355E-01  3.078423440E-01 -1.655357182E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  2.251643858E+03 -1.655357182E-01  3.078423440E-01  2.229848355E-01 
     24323  2.215878069E-01  3.038548827E-01 -1.655235738E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  2.246859646E+03 -1.655235738E-01  3.038548827E-01  2.215878069E-01 
     24324  2.216506153E-01  3.073421717E-01 -1.655184627E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  2.247636312E+03 -1.655184627E-01  3.073421717E-01  2.216506153E-01 
     24325  2.213342935E-01  3.041186929E-01 -1.655085832E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  2.246642382E+03 -1.655085832E-01  3.041186929E-01  2.213342935E-01 
     24326  2.231851965E-01  3.078744709E-01 -1.655053347E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  2.252304821E+03 -1.655053347E-01  3.078744709E-01  2.231851965E-01 
     24327  2.209402174E-01  3.047847748E-01 -1.655037701E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  2.246398949E+03 -1.655037701E-01  3.047847748E-01  2.209402174E-01 
     24328  2.214851826E-01  3.072136939E-01 -1.655031294E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  2.247473216E+03 -1.655031294E-01  3.072136939E-01  2.214851826E-01 
     24329  2.232952863E-01  3.078359365E-01 -1.654998064E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  2.252546713E+03 -1.654998064E-01  3.078359365E-01  2.232952863E-01 
     24330  2.240897268E-01  3.071455657E-01 -1.654942781E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  2.250769339E+03 -1.654942781E-01  3.071455657E-01  2.240897268E-01 
     24331  2.225826830E-01  3.039152920E-01 -1.654919237E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  2.246994495E+03 -1.654919237E-01  3.039152920E-01  2.225826830E-01 
     24332  2.236659676E-01  3.075976670E-01 -1.654901952E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  2.252720560E+03 -1.654901952E-01  3.075976670E-01  2.236659676E-01 
     24333  2.234205008E-01  3.077938557E-01 -1.654891223E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  2.252773204E+03 -1.654891223E-01  3.077938557E-01  2.234205008E-01 
     24334  2.213265598E-01  3.070905209E-01 -1.654884219E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  2.247376934E+03 -1.654884219E-01  3.070905209E-01  2.213265598E-01 
     24335  2.219817042E-01  3.037618101E-01 -1.654862911E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  2.246903613E+03 -1.654862911E-01  3.037618101E-01  2.219817042E-01 
     24336  2.228702158E-01  3.040209413E-01 -1.654839814E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  2.247085300E+03 -1.654839814E-01  3.040209413E-01  2.228702158E-01 
     24337  2.242672443E-01  3.056682944E-01 -1.654818952E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  2.248821346E+03 -1.654818952E-01  3.056682944E-01  2.242672443E-01 
     24338  2.210085094E-01  3.065493405E-01 -1.654800922E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  2.247210119E+03 -1.654800922E-01  3.065493405E-01  2.210085094E-01 
     24339  2.237548232E-01  3.075523973E-01 -1.654775143E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  2.252685522E+03 -1.654775143E-01  3.075523973E-01  2.237548232E-01 
     24340  2.208654135E-01  3.051638901E-01 -1.654771715E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  2.246496365E+03 -1.654771715E-01  3.051638901E-01  2.208654135E-01 
     24341  2.208625972E-01  3.053940833E-01 -1.654682457E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  2.246563940E+03 -1.654682457E-01  3.053940833E-01  2.208625972E-01 
     24342  2.242045999E-01  3.054949641E-01 -1.654681265E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  2.248621315E+03 -1.654681265E-01  3.054949641E-01  2.242045999E-01 
     24343  2.212741077E-01  3.042402864E-01 -1.654665023E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  2.246582832E+03 -1.654665023E-01  3.042402864E-01  2.212741077E-01 
     24344  2.237213552E-01  3.046810031E-01 -1.654661149E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  2.247620287E+03 -1.654661149E-01  3.046810031E-01  2.237213552E-01 
     24345  2.208591104E-01  3.056780696E-01 -1.654572487E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  2.246682573E+03 -1.654572487E-01  3.056780696E-01  2.208591104E-01 
     24346  2.241472751E-01  3.053362966E-01 -1.654555202E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  2.248417636E+03 -1.654555202E-01  3.053362966E-01  2.241472751E-01 
     24347  2.214971185E-01  3.039922416E-01 -1.654545665E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  2.246866925E+03 -1.654545665E-01  3.039922416E-01  2.214971185E-01 
     24348  2.243424058E-01  3.062310219E-01 -1.654527485E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  2.249292309E+03 -1.654527485E-01  3.062310219E-01  2.243424058E-01 
     24349  2.240419686E-01  3.051421940E-01 -1.654492319E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  2.248188279E+03 -1.654492319E-01  3.051421940E-01  2.240419686E-01 
     24350  2.231900990E-01  3.042006791E-01 -1.654487103E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  2.247233916E+03 -1.654487103E-01  3.042006791E-01  2.231900990E-01 
     24351  2.228049636E-01  3.077769876E-01 -1.654455364E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  2.251058662E+03 -1.654455364E-01  3.077769876E-01  2.228049636E-01 
     24352  2.239481807E-01  3.049693406E-01 -1.654436141E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  2.247982286E+03 -1.654436141E-01  3.049693406E-01  2.239481807E-01 
     24353  2.224017531E-01  3.038505316E-01 -1.654427350E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  2.246975463E+03 -1.654427350E-01  3.038505316E-01  2.224017531E-01 
     24354  2.242121696E-01  3.069679439E-01 -1.654341221E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  2.249710019E+03 -1.654341221E-01  3.069679439E-01  2.242121696E-01 
     24355  2.210600227E-01  3.046233058E-01 -1.654334068E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  2.246441820E+03 -1.654334068E-01  3.046233058E-01  2.210600227E-01 
     24356  2.220961004E-01  3.075673580E-01 -1.654310673E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  2.248499550E+03 -1.654310673E-01  3.075673580E-01  2.220961004E-01 
     24357  2.222404927E-01  3.038179278E-01 -1.654301137E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  2.246965357E+03 -1.654301137E-01  3.038179278E-01  2.222404927E-01 
     24358  2.212395519E-01  3.069622517E-01 -1.654289663E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  2.247364040E+03 -1.654289663E-01  3.069622517E-01  2.212395519E-01 
     24359  2.234642953E-01  3.044082522E-01 -1.654285043E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  2.247387110E+03 -1.654285043E-01  3.044082522E-01  2.234642953E-01 
     24360  2.226789594E-01  3.077578545E-01 -1.654247195E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  2.250463265E+03 -1.654247195E-01  3.077578545E-01  2.226789594E-01 
     24361  2.238477916E-01  3.074733317E-01 -1.654224992E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  2.252209882E+03 -1.654224992E-01  3.074733317E-01  2.238477916E-01 
     24362  2.242638022E-01  3.068052232E-01 -1.654221416E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  2.249367333E+03 -1.654221416E-01  3.068052232E-01  2.242638022E-01 
     24363  2.243423462E-01  3.059188128E-01 -1.654173881E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  2.249121220E+03 -1.654173881E-01  3.059188128E-01  2.243423462E-01 
     24364  2.209035307E-01  3.059111834E-01 -1.654113382E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  2.246884794E+03 -1.654113382E-01  3.059111834E-01  2.209035307E-01 
     24365  2.243323773E-01  3.065890968E-01 -1.654062122E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  2.249322445E+03 -1.654062122E-01  3.065890968E-01  2.243323773E-01 
     24366  2.230062336E-01  3.078883886E-01 -1.654020399E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  2.252365066E+03 -1.654020399E-01  3.078883886E-01  2.230062336E-01 
     24367  2.232330889E-01  3.078985214E-01 -1.653994173E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  2.252800944E+03 -1.653994173E-01  3.078985214E-01  2.232330889E-01 
     24368  2.211610079E-01  3.044756949E-01 -1.653983295E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  2.246533061E+03 -1.653983295E-01  3.044756949E-01  2.211610079E-01 
     24369  2.217574865E-01  3.038135469E-01 -1.653947085E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  2.246953156E+03 -1.653947085E-01  3.038135469E-01  2.217574865E-01 
     24370  2.235667109E-01  3.077192307E-01 -1.653903127E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  2.253041744E+03 -1.653903127E-01  3.077192307E-01  2.235667109E-01 
     24371  2.214014083E-01  3.041371703E-01 -1.653817445E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  2.246784115E+03 -1.653817445E-01  3.041371703E-01  2.214014083E-01 
     24372  2.235501856E-01  3.045142293E-01 -1.653788984E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  2.247383621E+03 -1.653788984E-01  3.045142293E-01  2.235501856E-01 
     24373  2.231625170E-01  3.079142869E-01 -1.653739065E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  2.252779012E+03 -1.653739065E-01  3.079142869E-01  2.231625170E-01 
     24374  2.233420759E-01  3.078693449E-01 -1.653714031E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  2.253028712E+03 -1.653714031E-01  3.078693449E-01  2.233420759E-01 
     24375  2.216193527E-01  3.039088845E-01 -1.653679609E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  2.246951022E+03 -1.653679609E-01  3.039088845E-01  2.216193527E-01 
     24376  2.209558636E-01  3.061859012E-01 -1.653572321E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  2.247094318E+03 -1.653572321E-01  3.061859012E-01  2.209558636E-01 
     24377  2.211319357E-01  3.068035841E-01 -1.653554291E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  2.247350835E+03 -1.653554291E-01  3.068035841E-01  2.211319357E-01 
     24378  2.220783681E-01  3.038130403E-01 -1.653482616E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  2.246992310E+03 -1.653482616E-01  3.038130403E-01  2.220783681E-01 
     24379  2.228893787E-01  3.078449667E-01 -1.653470397E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  2.251950720E+03 -1.653470397E-01  3.078449667E-01  2.228893787E-01 
     24380  2.230693102E-01  3.079148531E-01 -1.653408855E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  2.252725770E+03 -1.653408855E-01  3.079148531E-01  2.230693102E-01 
     24381  2.226842195E-01  3.039793074E-01 -1.653356850E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  2.247107722E+03 -1.653356850E-01  3.039793074E-01  2.226842195E-01 
     24382  2.234231085E-01  3.078322709E-01 -1.653258353E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  2.253279872E+03 -1.653258353E-01  3.078322709E-01  2.234231085E-01 
     24383  2.217595875E-01  3.073984385E-01 -1.653247476E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  2.247861731E+03 -1.653247476E-01  3.073984385E-01  2.217595875E-01 
     24384  2.243252397E-01  3.057100177E-01 -1.653128713E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  2.248904370E+03 -1.653128713E-01  3.057100177E-01  2.243252397E-01 
     24385  2.215205580E-01  3.040473461E-01 -1.653124690E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  2.246942152E+03 -1.653124690E-01  3.040473461E-01  2.215205580E-01 
     24386  2.219142914E-01  3.074860573E-01 -1.653112471E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  2.248125487E+03 -1.653112471E-01  3.074860573E-01  2.219142914E-01 
     24387  2.213227749E-01  3.043336272E-01 -1.653016657E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  2.246716961E+03 -1.653016657E-01  3.043336272E-01  2.213227749E-01 
     24388  2.238478810E-01  3.048118353E-01 -1.653012335E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  2.247714376E+03 -1.653012335E-01  3.048118353E-01  2.238478810E-01 
     24389  2.240488678E-01  3.073503077E-01 -1.652999073E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  2.250880296E+03 -1.652999073E-01  3.073503077E-01  2.240488678E-01 
     24390  2.209466547E-01  3.055318594E-01 -1.652921289E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  2.246762139E+03 -1.652921289E-01  3.055318594E-01  2.209466547E-01 
     24391  2.233507782E-01  3.043223321E-01 -1.652916819E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  2.247297187E+03 -1.652916819E-01  3.043223321E-01  2.233507782E-01 
     24392  2.237133235E-01  3.076444268E-01 -1.652912349E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  2.252730901E+03 -1.652912349E-01  3.076444268E-01  2.237133235E-01 
     24393  2.222569734E-01  3.076291680E-01 -1.652906984E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  2.249008710E+03 -1.652906984E-01  3.076291680E-01  2.222569734E-01 
     24394  2.216364145E-01  3.073007464E-01 -1.652875841E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  2.247697426E+03 -1.652875841E-01  3.073007464E-01  2.216364145E-01 
     24395  2.209586799E-01  3.052468002E-01 -1.652861983E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  2.246661292E+03 -1.652861983E-01  3.052468002E-01  2.209586799E-01 
     24396  2.232846767E-01  3.079244494E-01 -1.652852744E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  2.253210501E+03 -1.652852744E-01  3.079244494E-01  2.232846767E-01 
     24397  2.225544304E-01  3.077281117E-01 -1.652850956E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  2.250148982E+03 -1.652850956E-01  3.077281117E-01  2.225544304E-01 
     24398  2.227499187E-01  3.077931404E-01 -1.652814150E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  2.251288340E+03 -1.652814150E-01  3.077931404E-01  2.227499187E-01 
     24399  2.243865877E-01  3.061167598E-01 -1.652807742E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  2.249320567E+03 -1.652807742E-01  3.061167598E-01  2.243865877E-01 
     24400  2.219559103E-01  3.038503230E-01 -1.652752906E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  2.247032787E+03 -1.652752906E-01  3.038503230E-01  2.219559103E-01 
     24401  2.242188007E-01  3.054011166E-01 -1.652693599E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  2.248528439E+03 -1.652693599E-01  3.054011166E-01  2.242188007E-01 
     24402  2.210624963E-01  3.048825264E-01 -1.652687341E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  2.246602298E+03 -1.652687341E-01  3.048825264E-01  2.210624963E-01 
     24403  2.231442928E-01  3.079463243E-01 -1.652681828E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  2.253075966E+03 -1.652681828E-01  3.079463243E-01  2.231442928E-01 
     24404  2.243852168E-01  3.059537113E-01 -1.652671099E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  2.249269295E+03 -1.652671099E-01  3.059537113E-01  2.243852168E-01 
     24405  2.230174243E-01  3.079024255E-01 -1.652596146E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  2.252695410E+03 -1.652596146E-01  3.079024255E-01  2.230174243E-01 
     24406  2.244076133E-01  3.063102067E-01 -1.652582288E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  2.249310053E+03 -1.652582288E-01  3.063102067E-01  2.244076133E-01 
     24407  2.214762568E-01  3.041421473E-01 -1.652550101E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  2.246915515E+03 -1.652550101E-01  3.041421473E-01  2.214762568E-01 
     24408  2.210459709E-01  3.065247834E-01 -1.652530134E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  2.247329083E+03 -1.652530134E-01  3.065247834E-01  2.210459709E-01 
     24409  2.214208394E-01  3.071312010E-01 -1.652514338E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  2.247541209E+03 -1.652514338E-01  3.071312010E-01  2.214208394E-01 
     24410  2.218201309E-01  3.038705885E-01 -1.652466655E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  2.247031745E+03 -1.652466655E-01  3.038705885E-01  2.218201309E-01 
     24411  2.216452956E-01  3.039532900E-01 -1.652399451E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  2.247014182E+03 -1.652399451E-01  3.039532900E-01  2.216452956E-01 
     24412  2.213079631E-01  3.070143163E-01 -1.652382463E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  2.247504599E+03 -1.652382463E-01  3.070143163E-01  2.213079631E-01 
     24413  2.235761285E-01  3.077505231E-01 -1.652372628E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  2.253426568E+03 -1.652372628E-01  3.077505231E-01  2.235761285E-01 
     24414  2.242862284E-01  3.070233166E-01 -1.652301401E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  2.249447755E+03 -1.652301401E-01  3.070233166E-01  2.242862284E-01 
     24415  2.241641432E-01  3.071952760E-01 -1.652253270E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  2.249814060E+03 -1.652253270E-01  3.071952760E-01  2.241641432E-01 
     24416  2.228758037E-01  3.040632010E-01 -1.652233750E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  2.247179953E+03 -1.652233750E-01  3.040632010E-01  2.228758037E-01 
     24417  2.230486572E-01  3.041586876E-01 -1.652152091E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  2.247216519E+03 -1.652152091E-01  3.041586876E-01  2.230486572E-01 
     24418  2.221736163E-01  3.038635254E-01 -1.652122438E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  2.247096860E+03 -1.652122438E-01  3.038635254E-01  2.221736163E-01 
     24419  2.214266062E-01  3.042469919E-01 -1.652104259E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  2.246879650E+03 -1.652104259E-01  3.042469919E-01  2.214266062E-01 
     24420  2.229000330E-01  3.078585863E-01 -1.652077138E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  2.252292529E+03 -1.652077138E-01  3.078585863E-01  2.229000330E-01 
     24421  2.225229293E-01  3.039432168E-01 -1.652070880E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  2.247142968E+03 -1.652070880E-01  3.039432168E-01  2.225229293E-01 
     24422  2.212299705E-01  3.045654893E-01 -1.652071327E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  2.246694255E+03 -1.652071327E-01  3.045654893E-01  2.212299705E-01 
