nodenumber     x-coordinate     y-coordinate     z-coordinate velocity-magnitude       z-velocity       y-velocity       x-velocity         pressure     z-coordinate     y-coordinate     x-coordinate 
     11166  2.342187762E-01  3.026289642E-01 -1.726427525E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  5.906837367E+01 -1.726427525E-01  3.026289642E-01  2.342187762E-01 
     11167  1.996145397E-01  2.853651941E-01 -1.726426035E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  7.123540351E+01 -1.726426035E-01  2.853651941E-01  1.996145397E-01 
     11168  2.019518763E-01  2.823901176E-01 -1.726421118E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  7.133279849E+01 -1.726421118E-01  2.823901176E-01  2.019518763E-01 
     11169  2.198551744E-01  3.022954166E-01 -1.726417691E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  6.931258076E+01 -1.726417691E-01  3.022954166E-01  2.198551744E-01 
     11170  1.874596626E-01  2.655372322E-01 -1.726416051E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  7.433186191E+01 -1.726416051E-01  2.655372322E-01  1.874596626E-01 
     11171  2.076323330E-01  2.898786962E-01 -1.726416498E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  7.008169074E+01 -1.726416498E-01  2.898786962E-01  2.076323330E-01 
     11172  2.265837789E-01  3.044434786E-01 -1.726416349E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  6.728784802E+01 -1.726416349E-01  3.044434786E-01  2.265837789E-01 
     11173  2.031321973E-01  2.902224660E-01 -1.726414561E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  7.043922962E+01 -1.726414561E-01  2.902224660E-01  2.031321973E-01 
     11174  2.343813926E-01  3.028052151E-01 -1.726414561E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  5.718204925E+01 -1.726414561E-01  3.028052151E-01  2.343813926E-01 
     11175  1.878267527E-01  2.653092444E-01 -1.726412475E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  7.430952927E+01 -1.726412475E-01  2.653092444E-01  1.878267527E-01 
     11176  2.022781968E-01  2.884938419E-01 -1.726408750E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  7.059505215E+01 -1.726408750E-01  2.884938419E-01  2.022781968E-01 
     11177  2.258499265E-01  3.044163883E-01 -1.726407409E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  6.744512878E+01 -1.726407409E-01  3.044163883E-01  2.258499265E-01 
     11178  2.247047275E-01  3.043594956E-01 -1.726404428E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  6.798605780E+01 -1.726404428E-01  3.043594956E-01  2.247047275E-01 
     11179  1.999618709E-01  2.857896686E-01 -1.726402938E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  7.123141036E+01 -1.726402938E-01  2.857896686E-01  1.999618709E-01 
     11180  2.341959774E-01  3.039323390E-01 -1.726401448E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  6.023731903E+01 -1.726401448E-01  3.039323390E-01  2.341959774E-01 
     11181  2.222652584E-01  3.038789034E-01 -1.726399809E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  6.885400567E+01 -1.726399809E-01  3.038789034E-01  2.222652584E-01 
     11182  1.981194019E-01  2.828153670E-01 -1.726393402E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  7.144361410E+01 -1.726393402E-01  2.828153670E-01  1.981194019E-01 
     11183  1.961959451E-01  2.746128142E-01 -1.726388037E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  7.220001971E+01 -1.726388037E-01  2.746128142E-01  1.961959451E-01 
     11184  1.979470104E-01  2.773903012E-01 -1.726386696E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  7.174915719E+01 -1.726386696E-01  2.773903012E-01  1.979470104E-01 
     11185  2.168688774E-01  2.991253734E-01 -1.726386547E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  6.943765515E+01 -1.726386547E-01  2.991253734E-01  2.168688774E-01 
     11186  2.193504870E-01  3.027082384E-01 -1.726386994E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  6.934603374E+01 -1.726386994E-01  3.027082384E-01  2.193504870E-01 
     11187  2.152232826E-01  3.020593822E-01 -1.726385653E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  6.954110475E+01 -1.726385653E-01  3.020593822E-01  2.152232826E-01 
     11188  1.968836784E-01  2.762326300E-01 -1.726382673E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  7.184478847E+01 -1.726382673E-01  2.762326300E-01  1.968836784E-01 
     11189  2.017521858E-01  2.878358960E-01 -1.726383865E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  7.077173152E+01 -1.726383865E-01  2.878358960E-01  2.017521858E-01 
     11190  2.056028247E-01  2.874461114E-01 -1.726377308E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  7.043365113E+01 -1.726377308E-01  2.874461114E-01  2.056028247E-01 
     11191  1.909864098E-01  2.673445642E-01 -1.726371050E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  7.313755967E+01 -1.726371050E-01  2.673445642E-01  1.909864098E-01 
     11192  1.970137656E-01  2.763744295E-01 -1.726370752E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  7.180945432E+01 -1.726370752E-01  2.763744295E-01  1.970137656E-01 
     11193  1.953243017E-01  2.785370052E-01 -1.726371497E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  7.185712678E+01 -1.726371497E-01  2.785370052E-01  1.953243017E-01 
     11194  2.261113673E-01  3.044314682E-01 -1.726370752E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  6.740246816E+01 -1.726370752E-01  3.044314682E-01  2.261113673E-01 
     11195  1.914725155E-01  2.678489685E-01 -1.726369113E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  7.300814418E+01 -1.726369113E-01  2.678489685E-01  1.914725155E-01 
     11196  1.959274709E-01  2.792207301E-01 -1.726365685E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  7.161160053E+01 -1.726365685E-01  2.792207301E-01  1.959274709E-01 
     11197  2.138029188E-01  3.011984527E-01 -1.726362258E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  6.951586444E+01 -1.726362258E-01  3.011984527E-01  2.138029188E-01 
     11198  2.028079927E-01  2.837984562E-01 -1.726359725E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  7.119504989E+01 -1.726359725E-01  2.837984562E-01  2.028079927E-01 
     11199  2.197116911E-01  3.016053736E-01 -1.726360470E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  6.934904884E+01 -1.726360470E-01  3.016053736E-01  2.197116911E-01 
     11200  2.229004800E-01  3.026371896E-01 -1.726360768E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  6.864888140E+01 -1.726360768E-01  3.026371896E-01  2.229004800E-01 
     11201  1.971914172E-01  2.765680850E-01 -1.726354659E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  7.179935549E+01 -1.726354659E-01  2.765680850E-01  1.971914172E-01 
     11202  2.031345367E-01  2.844344378E-01 -1.726344973E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  7.092658183E+01 -1.726344973E-01  2.844344378E-01  2.031345367E-01 
     11203  1.888357997E-01  2.645446658E-01 -1.726341248E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  7.437918610E+01 -1.726341248E-01  2.645446658E-01  1.888357997E-01 
     11204  1.920675039E-01  2.738985717E-01 -1.726342142E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  7.229354039E+01 -1.726342142E-01  2.738985717E-01  1.920675039E-01 
     11205  1.899437457E-01  2.651804686E-01 -1.726340652E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  7.420723802E+01 -1.726340652E-01  2.651804686E-01  1.899437457E-01 
     11206  2.223906964E-01  3.040499687E-01 -1.726341248E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  6.886604439E+01 -1.726341248E-01  3.040499687E-01  2.223906964E-01 
     11207  1.973524988E-01  2.767436802E-01 -1.726340055E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  7.178576515E+01 -1.726340055E-01  2.767436802E-01  1.973524988E-01 
     11208  2.191449106E-01  3.027455509E-01 -1.726339459E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  6.935799732E+01 -1.726339459E-01  3.027455509E-01  2.191449106E-01 
     11209  2.263303548E-01  3.044441342E-01 -1.726339906E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  6.735551517E+01 -1.726339906E-01  3.044441342E-01  2.263303548E-01 
     11210  2.289218456E-01  3.017921746E-01 -1.726335287E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  6.653050095E+01 -1.726335287E-01  3.017921746E-01  2.289218456E-01 
     11211  1.901026666E-01  2.653197646E-01 -1.726333648E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  7.418651663E+01 -1.726333648E-01  2.653197646E-01  1.901026666E-01 
     11212  1.871828735E-01  2.664644718E-01 -1.726333797E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  7.426794084E+01 -1.726333797E-01  2.664644718E-01  1.871828735E-01 
     11213  1.943941265E-01  2.770366371E-01 -1.726333797E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  7.201410708E+01 -1.726333797E-01  2.770366371E-01  1.943941265E-01 
     11214  1.940738857E-01  2.766170800E-01 -1.726330072E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  7.206561365E+01 -1.726330072E-01  2.766170800E-01  1.940738857E-01 
     11215  1.902410239E-01  2.654410303E-01 -1.726327538E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  7.419090071E+01 -1.726327538E-01  2.654410303E-01  1.902410239E-01 
     11216  1.947351545E-01  2.779129744E-01 -1.726325750E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  7.194824351E+01 -1.726325750E-01  2.779129744E-01  1.947351545E-01 
     11217  2.096998990E-01  2.975953221E-01 -1.726320833E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  6.965292433E+01 -1.726320833E-01  2.975953221E-01  2.096998990E-01 
     11218  1.892778724E-01  2.645862997E-01 -1.726316363E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  7.435036155E+01 -1.726316363E-01  2.645862997E-01  1.892778724E-01 
     11219  1.887127012E-01  2.691619992E-01 -1.726312488E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  7.345365870E+01 -1.726312488E-01  2.691619992E-01  1.887127012E-01 
     11220  2.223926932E-01  3.027823865E-01 -1.726311296E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  6.874877871E+01 -1.726311296E-01  3.027823865E-01  2.223926932E-01 
     11221  2.106837034E-01  2.935252190E-01 -1.726306677E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  6.967501429E+01 -1.726306677E-01  2.935252190E-01  2.106837034E-01 
     11222  1.898265034E-01  2.709676027E-01 -1.726303548E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  7.286836429E+01 -1.726303548E-01  2.709676027E-01  1.898265034E-01 
     11223  1.985915899E-01  2.784095705E-01 -1.726304442E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  7.158584772E+01 -1.726304442E-01  2.784095705E-01  1.985915899E-01 
     11224  2.198011279E-01  3.017658293E-01 -1.726302505E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  6.933605877E+01 -1.726302505E-01  3.017658293E-01  2.198011279E-01 
     11225  2.191462368E-01  3.009783626E-01 -1.726295799E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  6.938016788E+01 -1.726295799E-01  3.009783626E-01  2.191462368E-01 
     11226  2.224864215E-01  3.041805029E-01 -1.726296544E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  6.887620942E+01 -1.726296544E-01  3.041805029E-01  2.224864215E-01 
     11227  1.913653016E-01  2.677309513E-01 -1.726293564E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  7.301853384E+01 -1.726293564E-01  2.677309513E-01  1.913653016E-01 
     11228  2.220513970E-01  3.034655154E-01 -1.726290584E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  6.884118860E+01 -1.726290584E-01  3.034655154E-01  2.220513970E-01 
     11229  1.876611263E-01  2.674028575E-01 -1.726289093E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  7.410990355E+01 -1.726289093E-01  2.674028575E-01  1.876611263E-01 
     11230  1.911430806E-01  2.674997151E-01 -1.726286858E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  7.303712227E+01 -1.726286858E-01  2.674997151E-01  1.911430806E-01 
     11231  1.982164383E-01  2.778373063E-01 -1.726285517E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  7.168264069E+01 -1.726285517E-01  2.778373063E-01  1.982164383E-01 
     11232  1.933769435E-01  2.703807950E-01 -1.726282090E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  7.245861788E+01 -1.726282090E-01  2.703807950E-01  1.933769435E-01 
     11233  2.050479650E-01  2.927330434E-01 -1.726282537E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  7.016022598E+01 -1.726282537E-01  2.927330434E-01  2.050479650E-01 
     11234  1.975091547E-01  2.769135833E-01 -1.726280004E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  7.178114751E+01 -1.726280004E-01  2.769135833E-01  1.975091547E-01 
     11235  2.195943445E-01  3.027088642E-01 -1.726280153E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  6.932750998E+01 -1.726280153E-01  3.027088642E-01  2.195943445E-01 
     11236  2.187220156E-01  3.027116060E-01 -1.726279706E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  6.937339318E+01 -1.726279706E-01  3.027116060E-01  2.187220156E-01 
     11237  1.910007447E-01  2.724976540E-01 -1.726277769E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  7.234644387E+01 -1.726277769E-01  2.724976540E-01  1.910007447E-01 
     11238  1.869892925E-01  2.660065293E-01 -1.726274490E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  7.434303483E+01 -1.726274490E-01  2.660065293E-01  1.869892925E-01 
     11239  2.081997097E-01  2.906243801E-01 -1.726274639E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  7.006378251E+01 -1.726274639E-01  2.906243801E-01  2.081997097E-01 
     11240  2.157522589E-01  3.022730947E-01 -1.726274192E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  6.955025046E+01 -1.726274192E-01  3.022730947E-01  2.157522589E-01 
     11241  2.122181803E-01  2.947467864E-01 -1.726271510E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  6.962995338E+01 -1.726271510E-01  2.947467864E-01  2.122181803E-01 
     11242  2.142958492E-01  2.971435487E-01 -1.726269722E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  6.940302730E+01 -1.726269722E-01  2.971435487E-01  2.142958492E-01 
     11243  2.025465369E-01  2.832230926E-01 -1.726265997E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  7.129062270E+01 -1.726265997E-01  2.832230926E-01  2.025465369E-01 
     11244  1.872325689E-01  2.655158341E-01 -1.726264358E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  7.437272232E+01 -1.726264358E-01  2.655158341E-01  1.872325689E-01 
     11245  2.043585926E-01  2.914540172E-01 -1.726260781E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  7.017847739E+01 -1.726260781E-01  2.914540172E-01  2.043585926E-01 
     11246  2.272381485E-01  3.044222295E-01 -1.726260632E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  6.696131207E+01 -1.726260632E-01  3.044222295E-01  2.272381485E-01 
     11247  1.870615035E-01  2.655460536E-01 -1.726258248E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  7.439675792E+01 -1.726258248E-01  2.655460536E-01  1.870615035E-01 
     11248  2.000571936E-01  2.800942361E-01 -1.726257205E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  7.150470562E+01 -1.726257205E-01  2.800942361E-01  2.000571936E-01 
     11249  2.049636245E-01  2.926116586E-01 -1.726256013E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  7.015894780E+01 -1.726256013E-01  2.926116586E-01  2.049636245E-01 
     11250  2.032826841E-01  2.903460562E-01 -1.726254225E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  7.043828589E+01 -1.726254225E-01  2.903460562E-01  2.032826841E-01 
     11251  1.870427281E-01  2.657538950E-01 -1.726251394E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  7.436991505E+01 -1.726251394E-01  2.657538950E-01  1.870427281E-01 
     11252  1.876105517E-01  2.653483450E-01 -1.726249605E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  7.433549439E+01 -1.726249605E-01  2.653483450E-01  1.876105517E-01 
     11253  2.198812068E-01  3.019094765E-01 -1.726250648E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  6.932548385E+01 -1.726250648E-01  3.019094765E-01  2.198812068E-01 
     11254  2.099050581E-01  2.977975905E-01 -1.726249009E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  6.962146154E+01 -1.726249009E-01  2.977975905E-01  2.099050581E-01 
     11255  2.047156245E-01  2.922514379E-01 -1.726238877E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  7.014768145E+01 -1.726238877E-01  2.922514379E-01  2.047156245E-01 
     11256  2.255650312E-01  3.044044375E-01 -1.726235449E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  6.749377502E+01 -1.726235449E-01  3.044044375E-01  2.255650312E-01 
     11257  1.976412833E-01  2.770569026E-01 -1.726229489E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  7.177766341E+01 -1.726229489E-01  2.770569026E-01  1.976412833E-01 
     11258  1.944159865E-01  2.715179026E-01 -1.726226211E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  7.231791384E+01 -1.726226211E-01  2.715179026E-01  1.944159865E-01 
     11259  2.048720866E-01  2.924799025E-01 -1.726227105E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  7.015989292E+01 -1.726227105E-01  2.924799025E-01  2.048720866E-01 
     11260  1.930802613E-01  2.698843181E-01 -1.726223528E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  7.267637271E+01 -1.726223528E-01  2.698843181E-01  1.930802613E-01 
     11261  1.912638843E-01  2.676193118E-01 -1.726222038E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  7.302049084E+01 -1.726222038E-01  2.676193118E-01  1.912638843E-01 
     11262  1.982598603E-01  2.829767466E-01 -1.726219356E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  7.143145453E+01 -1.726219356E-01  2.829767466E-01  1.982598603E-01 
     11263  1.901459545E-01  2.712123096E-01 -1.726215631E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  7.278130191E+01 -1.726215631E-01  2.712123096E-01  1.901459545E-01 
     11264  1.959482878E-01  2.740634978E-01 -1.726215780E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  7.224834665E+01 -1.726215780E-01  2.740634978E-01  1.959482878E-01 
     11265  2.083737999E-01  2.909098268E-01 -1.726216823E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  7.002109332E+01 -1.726216823E-01  2.909098268E-01  2.083737999E-01 
     11266  1.884243637E-01  2.648127675E-01 -1.726213098E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  7.434207185E+01 -1.726213098E-01  2.648127675E-01  1.884243637E-01 
     11267  2.011192441E-01  2.869425714E-01 -1.726212800E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  7.092447443E+01 -1.726212800E-01  2.869425714E-01  2.011192441E-01 
     11268  2.087523192E-01  2.968134582E-01 -1.726210415E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  6.971602700E+01 -1.726210415E-01  2.968134582E-01  2.087523192E-01 
     11269  1.966995150E-01  2.810205221E-01 -1.726203263E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  7.164887159E+01 -1.726203263E-01  2.810205221E-01  1.966995150E-01 
     11270  1.942791641E-01  2.768552005E-01 -1.726199389E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  7.203660362E+01 -1.726199389E-01  2.768552005E-01  1.942791641E-01 
     11271  1.927918196E-01  2.748876512E-01 -1.726194620E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  7.223813433E+01 -1.726194620E-01  2.748876512E-01  1.927918196E-01 
     11272  1.934988201E-01  2.758108974E-01 -1.726195663E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  7.214612480E+01 -1.726195663E-01  2.758108974E-01  1.934988201E-01 
     11273  2.324806601E-01  3.019402623E-01 -1.726194769E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  6.334105544E+01 -1.726194769E-01  3.019402623E-01  2.324806601E-01 
     11274  2.041902989E-01  2.912162542E-01 -1.726190001E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  7.018749213E+01 -1.726190001E-01  2.912162542E-01  2.041902989E-01 
     11275  2.016181797E-01  2.820805311E-01 -1.726188213E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  7.132850126E+01 -1.726188213E-01  2.820805311E-01  2.016181797E-01 
     11276  2.084724754E-01  2.910942733E-01 -1.726188660E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  6.997229337E+01 -1.726188660E-01  2.910942733E-01  2.084724754E-01 
     11277  2.186409533E-01  3.006020188E-01 -1.726188213E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  6.939039199E+01 -1.726188213E-01  3.006020188E-01  2.186409533E-01 
     11278  2.249596715E-01  3.023312688E-01 -1.726188809E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  6.795060395E+01 -1.726188809E-01  3.023312688E-01  2.249596715E-01 
     11279  2.330617011E-01  3.018772304E-01 -1.726185679E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  6.319868130E+01 -1.726185679E-01  3.018772304E-01  2.330617011E-01 
     11280  2.103463560E-01  2.930843234E-01 -1.726183593E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  6.971232187E+01 -1.726183593E-01  2.930843234E-01  2.103463560E-01 
     11281  2.026540786E-01  2.895317078E-01 -1.726180017E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  7.038366993E+01 -1.726180017E-01  2.895317078E-01  2.026540786E-01 
     11282  1.955202818E-01  2.732171118E-01 -1.726178676E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  7.225620946E+01 -1.726178676E-01  2.732171118E-01  1.955202818E-01 
     11283  2.101067901E-01  2.979964614E-01 -1.726178378E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  6.960936662E+01 -1.726178378E-01  2.979964614E-01  2.101067901E-01 
     11284  2.226600945E-01  3.026557863E-01 -1.726178974E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  6.869883742E+01 -1.726178974E-01  3.026557863E-01  2.226600945E-01 
     11285  1.908763349E-01  2.721148729E-01 -1.726176292E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  7.227844463E+01 -1.726176292E-01  2.721148729E-01  1.908763349E-01 
     11286  1.977821589E-01  2.772097290E-01 -1.726175547E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  7.176872129E+01 -1.726175547E-01  2.772097290E-01  1.977821589E-01 
     11287  2.345800400E-01  3.032919466E-01 -1.726176292E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  5.671644909E+01 -1.726176292E-01  3.032919466E-01  2.345800400E-01 
     11288  2.021646500E-01  2.826689184E-01 -1.726163477E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  7.133041558E+01 -1.726163477E-01  2.826689184E-01  2.021646500E-01 
     11289  2.018900961E-01  2.880064249E-01 -1.726164371E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  7.073889653E+01 -1.726164371E-01  2.880064249E-01  2.018900961E-01 
     11290  1.926936656E-01  2.693276703E-01 -1.726159155E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  7.281330624E+01 -1.726159155E-01  2.693276703E-01  1.926936656E-01 
     11291  2.144412249E-01  2.972320616E-01 -1.726159453E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  6.940545966E+01 -1.726159453E-01  2.972320616E-01  2.144412249E-01 
     11292  2.339650691E-01  3.040005863E-01 -1.726158857E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  6.085542172E+01 -1.726158857E-01  3.040005863E-01  2.339650691E-01 
     11293  2.085862458E-01  2.913068831E-01 -1.726156175E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  6.988981913E+01 -1.726156175E-01  2.913068831E-01  2.085862458E-01 
     11294  1.880633235E-01  2.680992782E-01 -1.726151854E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  7.387053360E+01 -1.726151854E-01  2.680992782E-01  1.880633235E-01 
     11295  1.978378743E-01  2.823854685E-01 -1.726149768E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  7.148117971E+01 -1.726149768E-01  2.823854685E-01  1.978378743E-01 
     11296  1.983696222E-01  2.830796838E-01 -1.726143062E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  7.142037190E+01 -1.726143062E-01  2.830796838E-01  1.983696222E-01 
